cuisine,id,salt,onions,olive_oil,water,garlic,sugar,garlic_cloves,butter,ground_black_pepper,all-purpose_flour,pepper,vegetable_oil,eggs,soy_sauce,kosher_salt,green_onions,tomatoes,large_eggs,carrots,unsalted_butter
vietnamese,33700.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
greek,48358.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
italian,20187.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,49150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,25688.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
italian,26610.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
japanese,4726.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
russian,39992.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
southern_us,21127.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
chinese,139.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
greek,17877.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,27114.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
southern_us,2883.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
indian,44830.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
mexican,33663.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
british,13522.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
italian,48431.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,24493.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,32545.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
italian,44842.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
mexican,39288.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
southern_us,13910.0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
indian,26569.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
thai,7042.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
mexican,21606.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
italian,19651.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,48779.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mexican,14878.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
italian,4371.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,29910.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
chinese,6128.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
italian,8639.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spanish,48495.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
chinese,8294.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
italian,23260.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
british,37955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cajun_creole,21596.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
irish,32199.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
thai,39460.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
italian,43765.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,25128.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,30571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moroccan,135.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,36468.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
french,21915.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brazilian,32676.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
southern_us,38506.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
italian,2188.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
thai,39536.0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
italian,26078.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
italian,19454.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chinese,21928.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mexican,41426.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
italian,6664.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
italian,33994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,31154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mexican,45408.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,7232.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
british,8818.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
spanish,46701.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
indian,37080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
southern_us,21406.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
italian,5648.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
italian,6025.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,7145.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,47653.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
italian,18713.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
southern_us,5199.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
italian,41155.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
mexican,7480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,39504.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
irish,10726.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
southern_us,39467.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
italian,49229.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,45976.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thai,15068.0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
italian,35791.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
mexican,28927.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
chinese,11761.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
cajun_creole,48922.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
italian,20658.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mexican,27426.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,4894.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
irish,21755.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
french,21657.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
french,27592.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,39316.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
southern_us,442.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
italian,24150.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,21689.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
thai,1181.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moroccan,14886.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spanish,40944.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
mexican,2456.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
thai,39790.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
southern_us,5194.0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
chinese,23398.0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
indian,30608.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greek,26057.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thai,1940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
british,19821.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spanish,47717.0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
mexican,15474.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
indian,42187.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,10979.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,9600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,27478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mexican,45256.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cajun_creole,10846.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,43976.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
southern_us,13150.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
mexican,7488.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
filipino,14057.0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
mexican,13274.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,34524.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
southern_us,8682.0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
greek,45540.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,39104.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,34781.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,9497.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
italian,38934.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,17187.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,8782.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
mexican,39112.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
irish,36503.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
thai,24852.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
southern_us,35844.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
russian,16518.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
japanese,13030.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
thai,3783.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,9761.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
thai,25692.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
thai,34104.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
southern_us,12201.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
italian,3968.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
filipino,32113.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
cajun_creole,38367.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
french,14629.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
italian,46760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,17500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
moroccan,49621.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
mexican,1722.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
italian,38447.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,37967.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,1422.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
italian,27583.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
korean,27231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
filipino,37347.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,23256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spanish,13886.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,40803.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
indian,42958.0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
mexican,24310.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,11933.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
chinese,42515.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mexican,24938.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,43735.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
italian,29516.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
mexican,35076.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,17084.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
moroccan,23679.0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
mexican,6713.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
thai,31342.0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mexican,31400.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
mexican,14029.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
filipino,15209.0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
italian,35889.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,3499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,32795.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
mexican,597.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
southern_us,10495.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
southern_us,41658.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,25146.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
chinese,17097.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
italian,7819.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vietnamese,41478.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
chinese,11517.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greek,44322.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
vietnamese,22903.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,33858.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
italian,20090.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,4496.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
french,26058.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,44425.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
french,35819.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,46616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,18947.0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
indian,11880.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,34938.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
italian,10809.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,49516.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
italian,27917.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
italian,15172.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
italian,19591.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
mexican,7858.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,44027.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
italian,34717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
greek,14370.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
italian,16816.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
greek,45925.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cajun_creole,13699.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
moroccan,4235.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
italian,22166.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
indian,6269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,20504.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
japanese,41881.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
russian,37985.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
southern_us,48561.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
italian,35077.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,28460.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
southern_us,37399.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
spanish,49127.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vietnamese,35758.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
southern_us,38376.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
italian,42605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
greek,23651.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
spanish,49433.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
french,47236.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
moroccan,14280.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,20031.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
southern_us,42915.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
korean,1021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
italian,39977.0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
french,44552.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
southern_us,15848.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
british,41479.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
thai,8243.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
italian,29213.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
filipino,22939.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
italian,24010.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,30194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,17493.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
chinese,6250.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
japanese,42684.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
indian,17362.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mexican,36703.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
irish,5547.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
moroccan,2454.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,42243.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mexican,17829.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,16698.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
mexican,40637.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,13214.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
mexican,16736.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,26761.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
chinese,13908.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
italian,31365.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
cajun_creole,40552.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
french,14977.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,38390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,39793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brazilian,24158.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,14901.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
korean,14650.0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
italian,33984.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
russian,39336.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
indian,44520.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mexican,9787.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mexican,18560.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
italian,41633.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
irish,29711.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
italian,46661.0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
italian,30712.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thai,47313.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
japanese,44690.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,10377.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,1611.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
british,38798.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
mexican,46736.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
indian,14249.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
southern_us,49210.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
italian,9801.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
chinese,27511.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mexican,13293.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
russian,1498.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
southern_us,28580.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
japanese,28035.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
italian,38423.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
irish,9933.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
irish,10058.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
irish,26768.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,26816.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
chinese,37881.0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0
chinese,29080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
russian,48736.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
